date,set,index,item-name,category,amazon-link,amazon-price,amazon-discounted-price,amazon-rating,amazon-total-ratings
30/09/2022,AM,1,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",All Mobile Phones,https://www.amazon.in/Samsung-Galaxy-Storage-6000mAh-Battery/dp/B0B4F2TTTS/ref=sr_1_3?keywords=Samsung+Galaxy+M13+%28Aqua+Green%2C+4GB%2C+64GB+Storage%29+%7C+6000mAh+Battery+%7C+Upto+8GB+RAM+with+RAM+Plus&qid=1664486427&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"14,999","9,499",4.0,"4,143"
30/09/2022,AM,2,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Helio A22 | 5000 mAh Battery | 8MP AI Dual Cam | Leather Texture Design | Android 12",All Mobile Phones,https://www.amazon.in/Redmi-Storage-Battery-Leather-Texture/dp/B0BBN56J5H/ref=sr_1_3?keywords=Redmi+A1+%28Black%2C+2GB+RAM%2C+32GB+Storage%29+%7C+Helio+A22+%7C+5000+mAh+Battery+%7C+8MP+AI+Dual+Cam+%7C+Leather+Texture+Design+%7C+Android+12&qid=1664486435&sr=8-3,"8,999","6,299",3.8,95
30/09/2022,AM,3,"Redmi 10A (Slate Grey, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",All Mobile Phones,https://www.amazon.in/Redmi-Storage-Battery-Finger-Booster/dp/B09XB7SRQ5/ref=sr_1_2?keywords=Redmi+10A+%28Slate+Grey%2C+4GB+RAM%2C+64GB+Storage%29+%7C+2+Ghz+Octa+Core+Helio+G25+%7C+5000+mAh+Battery+%7C+Finger+Print+Sensor+%7C+Upto+5GB+RAM+with+RAM+Booster&qid=1664486444&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-2,"11,999","8,599",3.9,"5,285"
30/09/2022,AM,5,Samsung Galaxy Tab A8 26.69cm (10.5 inch) Display, RAM 4 GB,https://www.amazon.in/Samsung-26-69cm-Display-Expandable-SM-X200NZAEINU/dp/B09P8PCWL4/ref=sr_1_3?keywords=Samsung+Galaxy+Tab+A8+26.69cm+%2810.5+inch%29+Display&qid=1664486461&sr=8-3,"23,999","14,999",4.3,"1,528"
30/09/2022,AM,9,"Amazfit GTS 4 Mini Smart Watch, Alexa Built-in Fitness Tracker with 24H Heart Rate Blood Oxygen Monitor, 5 Satellite Positioning, 120+ Sports Modes, 5 ATM Waterproof (Midnight Black)",Tablets,https://www.amazon.in/Amazfit-Satellite-Positioning-Waterproof-Midnight/dp/B0B59PWQF8/ref=sr_1_1?keywords=Amazfit+GTS+4+Mini+Smart+Watch%2C+Alexa+Built-in+Fitness+Tracker+with+24H+Heart+Rate+Blood+Oxygen+Monitor%2C+5+Satellite+Positioning%2C+120%2B+Sports+Modes%2C+5+ATM+Waterproof+%28Midnight+Black%29&qid=1664486486&qu=eyJxc2MiOiIwLjkzIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-1,"10,999","6,499",4.1,415
30/09/2022,AM,15,"HP Victus AMD Ryzen 5 5600H 16.1 inches(40cm) FHD Gaming Laptop (8GB RAM/512GB SSD/4GB Radeon RX5500M Graphics/Flicker Free Display/Windows 11 Home/MS Office/Mica Silver/2.48 Kg), 16-e0162AX, Black",Laptops,https://www.amazon.in/HP-RX5500M-Graphics-Flicker-16-e0162AX/dp/B098QBT5KT/ref=sr_1_3?keywords=HP+Victus+AMD+Ryzen+5+5600H+16.1+inches%2840cm%29+FHD+Gaming+Laptop+%288GB+RAM%2F512GB+SSD%2F4GB+Radeon+RX5500M+Graphics%2FFlicker+Free+Display%2FWindows+11+Home%2FMS+Office%2FMica+Silver%2F2.48+Kg%29%2C+16-e0162AX%2C+Black&qid=1664486512&sr=8-3,"71,343","51,990",4.4,834
30/09/2022,AM,17,"ASUS Vivobook 15, 15.6"" (39.62 cm) FHD, AMD Dual Core Ryzen 3 3200U, Thin and Light Laptop (8GB/256GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.68 Kg), X512DA-BQ301WS",Laptops,https://www.amazon.in/ASUS-Vivobook-Integrated-Graphics-X512DA-BQ301WS/dp/B0BBVV47J9/ref=sr_1_1?keywords=ASUS+Vivobook+15%2C+15.6%22+%2839.62+cm%29+FHD%2C+AMD+Dual+Core+Ryzen+3+3200U%2C+Thin+and+Light+Laptop+%288GB%2F256GB+SSD%2FIntegrated+Graphics%2FWindows+11%2FOffice+2021%2FSilver%2F1.68+Kg%29%2C+X512DA-BQ301WS&qid=1664486520&sr=8-1,"46,990","32,790",4.0,169
30/09/2022,AM,1,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",All Mobile Phones,https://www.amazon.in/Samsung-Galaxy-Storage-6000mAh-Battery/dp/B0B4F2TTTS/ref=sr_1_3?keywords=Samsung+Galaxy+M13+%28Aqua+Green%2C+4GB%2C+64GB+Storage%29+%7C+6000mAh+Battery+%7C+Upto+8GB+RAM+with+RAM+Plus&qid=1664486576&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"14,999","9,499",4.0,"4,143"
30/09/2022,AM,2,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Helio A22 | 5000 mAh Battery | 8MP AI Dual Cam | Leather Texture Design | Android 12",All Mobile Phones,https://www.amazon.in/Redmi-Storage-Battery-Leather-Texture/dp/B0BBN56J5H/ref=sr_1_3?keywords=Redmi+A1+%28Black%2C+2GB+RAM%2C+32GB+Storage%29+%7C+Helio+A22+%7C+5000+mAh+Battery+%7C+8MP+AI+Dual+Cam+%7C+Leather+Texture+Design+%7C+Android+12&qid=1664486584&sr=8-3,"8,999","6,299",3.8,95
30/09/2022,AM,3,"Redmi 10A (Slate Grey, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",All Mobile Phones,https://www.amazon.in/Redmi-Storage-Battery-Finger-Booster/dp/B09XB7SRQ5/ref=sr_1_3?keywords=Redmi+10A+%28Slate+Grey%2C+4GB+RAM%2C+64GB+Storage%29+%7C+2+Ghz+Octa+Core+Helio+G25+%7C+5000+mAh+Battery+%7C+Finger+Print+Sensor+%7C+Upto+5GB+RAM+with+RAM+Booster&qid=1664486593&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"11,999","8,599",3.9,"5,285"
